"Probename"	"Gene Symbol"	"sh-GFP"	"sh-JAK2-shRNA1"	"sh-JAK2-shRNA2"	"shRNA-control"
"206039_at"	"RAB33A"	404.396047366667	435.2211258	555.647069466667	380.555926966667
"206040_s_at"	"MAPK11"	21.68725894	22.9252187533333	24.3817316966667	21.40551363
"206042_x_at"	"SNRPN /// SNURF"	588.0681272	632.451925233333	696.055121866667	596.370141366667
"206043_s_at"	"KIAA0703"	19.6820588633333	19.6983987733333	21.55426996	19.7570986133333
"206044_s_at"	"BRAF"	36.2761970233333	34.9908198733333	36.0865343866667	33.1438171266667
"206045_s_at"	"NOL4"	17.51993648	18.01457476	18.39063192	16.3438900333333
"206046_at"	"ADAM23"	32.15227713	33.4078913066667	32.4027409666667	33.9349173466667
"206047_at"	"GNB3"	30.7149009166667	34.4839584833333	35.5302980433333	30.8014974566667
"206048_at"	"OVOL2"	27.68756929	25.0738185033333	26.70934491	25.9062432633333
"206049_at"	"SELP"	313.162008466667	350.438897633333	431.4908593	327.524482866667
"206050_s_at"	"RNH1"	755.636221933333	831.978393233333	993.111628866667	696.295278633333
"206051_at"	"ELAVL4"	23.47581971	24.35577434	29.0763054533333	23.6105206733333
"206052_s_at"	"SLBP"	3253.89561666667	3251.092184	3399.97486966667	3147.60723266667
"206053_at"	"ZNF510"	36.76183668	32.3267392233333	32.7388707233333	38.40067329
"206054_at"	"KNG1"	23.1566196733333	21.3445332833333	22.6383770566667	23.2857190366667
"206055_s_at"	"SNRPA1"	1062.01867663333	884.743318933333	972.551573866667	973.1706972
"206056_x_at"	"SPN"	90.89230855	61.8284691	56.7752689466667	101.113501893333
"206057_x_at"	"SPN"	163.5838149	260.128911166667	282.199567633333	173.093500466667
"206058_at"	"SLC6A12"	20.0893675066667	21.4793360533333	20.0897830666667	21.3965177933333
"206059_at"	"ZNF91"	342.6914455	282.762647333333	188.963954796667	345.990406566667
"206060_s_at"	"PTPN22"	308.504714633333	261.5766412	234.998292	291.1815367
"206061_s_at"	"DICER1"	367.285024133333	380.308371566667	279.1313176	371.803831833333
"206062_at"	"GUCA1A"	22.66568245	22.1122785766667	23.9066963133333	22.4329235633333
"206063_x_at"	"PPIL2"	65.38575208	62.7253906066667	61.23796247	58.83791078
"206064_s_at"	"PPIL2"	40.69990895	43.0310295766667	47.0458823433333	38.40374899
"206065_s_at"	"DPYS"	19.05066979	19.4735161066667	18.4485156066667	20.81539244
"206066_s_at"	"RAD51C"	224.8033029	219.843743066667	198.810771666667	230.819533766667
"206067_s_at"	"WT1"	228.750451266667	220.540629966667	199.8027503	187.383419933333
"206068_s_at"	"ACADL"	18.58645063	18.26643637	22.0146596366667	18.65073375
"206069_s_at"	"ACADL"	17.5852975533333	17.5149558166667	17.54178572	17.88416779
"206070_s_at"	"EPHA3"	18.3902252233333	21.7139986866667	18.33157161	17.1142083
"206071_s_at"	"EPHA3"	20.28836772	20.58583144	21.95054309	19.5470339266667
"206072_at"	"UCN"	31.4996965066667	28.98092248	34.1944578566667	32.4457189233333
"206073_at"	"COLQ"	21.8924311533333	23.9894809033333	22.3280751033333	22.9334521133333
"206074_s_at"	"HMGA1"	1493.93515666667	1432.49113433333	1775.55785466667	1370.391185
"206075_s_at"	"CSNK2A1"	436.074244866667	481.4745565	421.422754733333	444.243911833333
"206076_at"	"B7"	29.5960441633333	32.1036475933333	29.3749037166667	26.9070351866667
"206077_at"	"KEL"	256.224701233333	257.4714804	300.282419966667	259.040122633333
"206078_at"	"KALRN"	29.89329233	33.5237605966667	35.4646696566667	33.1436403066667
"206079_at"	"CHML"	22.1184185433333	21.8113089266667	22.9833697966667	22.4852694533333
"206080_at"	"PLCL4"	32.74359487	29.9119637066667	33.1981081566667	28.7023154633333
"206081_at"	"SLC24A1"	37.7373346366667	36.51363521	36.0848862066667	36.4916439833333
"206082_at"	""	28.1331305533333	28.18367365	31.3887847066667	26.0597245666667
"206083_at"	"BAI1"	23.0216751033333	25.2552413	24.00009777	20.4025001033333
"206084_at"	"PTPRR"	21.6457340633333	23.8689757566667	25.41749132	22.63223371
"206085_s_at"	"CTH"	45.7180093933333	50.3390258466667	49.7097893733333	53.0039697
"206086_x_at"	"HFE"	27.7235274333333	27.1769146666667	28.7789010633333	26.5473275633333
"206087_x_at"	"HFE"	23.7533726366667	24.1786998533333	21.42132479	21.4737304366667
"206088_at"	""	36.4470403666667	23.1723749666667	23.8214062133333	64.9819625333333
"206089_at"	"NELL1"	25.2051008766667	24.4360940866667	24.6241635133333	24.57333784
"206090_s_at"	"DISC1"	100.46443399	100.30426886	100.619578903333	100.138474283333
"206091_at"	"MATN3"	17.3421765666667	17.6451093833333	17.8801814366667	15.82201203
"206092_x_at"	"TNFRSF6B /// RTEL1"	42.2174046666667	43.82657437	46.1134079833333	46.5740918033333
"206093_x_at"	"TNXB"	28.3232456733333	30.48453067	27.7879196066667	26.9801753566667
"206094_x_at"	"UGT1A6"	21.0540068	21.0888957366667	20.2623002666667	19.3586221833333
"206095_s_at"	"FUSIP1"	1392.88037966667	1077.41240096667	943.311163133333	1427.18939166667
"206096_at"	"ZNF35"	61.7219772733333	59.8292588466667	69.6637048633333	59.3317326066667
"206097_at"	"SLC22A18AS"	26.78616844	28.6179259533333	29.4474237633333	29.3578333733333
"206098_at"	"ZNF482"	23.5380648333333	23.04554527	19.56817969	24.5876568066667
"206099_at"	"PRKCH"	25.0464778033333	25.03357128	26.2003592366667	25.9416541066667
"206100_at"	"CPM"	16.0617206966667	17.7148315066667	17.05788549	17.42482393
"206101_at"	"ECM2"	25.3929317433333	21.44962268	20.13591329	20.8724357166667
"206102_at"	"PSF1"	1175.67518766667	1138.31952466667	1125.56185633333	1114.590108
"206103_at"	"RAC3"	66.17429207	56.2121139966667	70.9684506066667	55.72988413
"206104_at"	"ISL1"	17.5630940533333	19.3731565533333	20.7587301966667	19.15068071
"206105_at"	"AFF2"	24.01555612	25.6978168966667	22.83930616	26.1464502366667
"206106_at"	"MAPK12"	129.207988033333	131.617157266667	145.362400866667	143.853819766667
"206107_at"	"RGS11"	23.1540531	24.32818425	22.3214967233333	23.3900999733333
"206108_s_at"	"SFRS6"	184.457155066667	183.5940319	179.182535833333	165.684267733333
"206109_at"	"FUT1"	409.596453833333	408.4858519	501.581591033333	475.1552753
"206110_at"	"HIST1H3H"	23.2186302833333	23.2503152266667	26.98247024	25.5403296566667
"206111_at"	"RNASE2"	23.79224318	24.5998559833333	22.5936398766667	24.5907596166667
"206112_at"	"ANKRD7"	20.4380504066667	20.8906615333333	23.9785880766667	20.79773918
"206113_s_at"	"RAB5A"	393.2167178	424.122780933333	296.864696566667	413.716546766667
"206114_at"	"EPHA4"	24.3968643566667	28.4973366466667	25.2613926233333	23.4476633133333
"206115_at"	"EGR3"	18.3487957133333	18.1368422166667	18.57460325	18.0963333966667
"206116_s_at"	"TPM1"	601.494651533333	595.010402166667	588.110637333333	568.263279033333
"206117_at"	"TPM1"	21.9215215533333	24.48746327	27.3808127033333	22.35765138
"206118_at"	"STAT4"	260.782637533333	242.231592433333	291.2707702	257.305977666667
"206119_at"	"BHMT"	19.5133110033333	20.72992169	21.16023705	21.79182005
"206120_at"	"CD33"	850.279470033333	741.950497666667	906.033186666667	822.1070476
"206121_at"	"AMPD1"	22.3644844433333	22.1742376866667	21.5291249633333	21.20850663
"206122_at"	"SOX15"	23.8437441233333	22.0838955966667	24.64614706	23.0506435166667
"206123_at"	"LLGL1"	35.3208109333333	35.06577893	37.4483352366667	32.2797925666667
"206124_s_at"	"LLGL1"	29.2318578466667	30.46056264	28.67903281	27.3028625566667
"206125_s_at"	"KLK8"	22.2213634233333	22.5623123966667	21.6544498866667	22.4857830966667
"206126_at"	"BLR1"	23.1339977166667	24.34045388	23.26452885	24.3889422
"206127_at"	"ELK3"	24.4328533266667	24.8994290266667	21.8303591833333	23.2656432466667
"206128_at"	"ADRA2C"	32.3704711266667	31.9581412766667	31.85948385	32.6358005433333
"206129_s_at"	"ARSB"	21.3954468766667	22.2660289833333	22.5219535433333	21.2711274366667
"206130_s_at"	"ASGR2"	25.04450096	27.58451634	27.7636011466667	24.6079876633333
"206131_at"	"CLPS"	22.09214939	24.86636615	22.4323462866667	22.2486786766667
"206132_at"	"MCC"	24.36046266	23.6428000233333	22.79445651	24.6238581033333
"206133_at"	"BIRC4BP"	26.3635070133333	25.8136893466667	29.29582468	26.75063354
"206134_at"	"ADAMDEC1"	18.26587243	20.2375077966667	19.51046707	18.7627443133333
"206135_at"	"ST18"	18.2012240866667	20.6304310266667	19.7512860666667	18.35106976
"206136_at"	"FZD5"	23.20661208	24.7001413433333	23.9637455366667	25.18727277
"206137_at"	"RIMS2"	27.3678403266667	30.39257839	32.8673836033333	27.7386572766667
"206138_s_at"	"PIK4CB"	231.0527992	251.862148533333	315.360732733333	256.0786625
"206139_at"	"PIK4CB"	63.1613018766667	62.0655124166667	73.4697736933333	57.5461553833333
"206140_at"	"LHX2"	18.6155284133333	18.5650272366667	21.27967952	18.3261271433333
"206141_at"	"MOCS3"	59.10122236	69.9822000533333	60.1323057666667	68.26186793
"206142_at"	"ZNF135"	18.3646865066667	18.2315067933333	20.6944007766667	19.01367275
"206143_at"	"SLC26A3"	16.8405421666667	18.0526637933333	18.1081859766667	17.0660295066667
"206144_at"	"MAGI1"	37.0254062	25.4070175333333	21.63042853	50.76806687
"206145_at"	"RHAG"	5158.578802	4779.562965	5064.76414	4837.493192
"206146_s_at"	"RHAG"	769.152793433333	745.700332066667	786.797237733333	803.809603766667
"206147_x_at"	"SCML2"	34.1306586166667	38.8373862833333	37.986273	33.1169581266667
"206148_at"	"IL3RA"	24.5917446966667	25.4323807233333	30.1087233166667	24.2858191533333
"206149_at"	"LOC63928"	23.9194710533333	23.4003620766667	27.58547129	25.9586990666667
"206150_at"	"TNFRSF7"	42.447235	44.2821138566667	43.9963382866667	42.7275522966667
"206151_x_at"	"ELA3B"	24.2704089333333	24.89759695	25.8971555066667	26.7912910833333
"206152_at"	"CENTG1"	42.2205799966667	41.0154010133333	45.02327601	35.4612779566667
"206153_at"	"CYP4F11"	19.41191835	21.9829515	18.85298841	18.5902566133333
"206154_at"	"RLBP1"	20.1367313933333	19.6355119933333	20.5556232133333	20.8779841033333
"206155_at"	"ABCC2"	23.1257367833333	21.9533767133333	24.8389207733333	22.8110590166667
"206156_at"	"GJB5"	19.5989634	22.47820441	22.2499084733333	21.2856306766667
"206157_at"	"PTX3"	34.10386134	32.8057265933333	31.7384058333333	27.8625407833333
"206158_s_at"	"ZNF9"	3907.523416	3786.99756933333	3794.252331	3877.44537833333
"206159_at"	"GDF10"	21.52182054	21.0587841966667	19.8836772433333	20.82460235
"206160_at"	"APOBEC2"	28.4919735533333	30.16931915	28.4429580333333	28.8140253833333
"206161_s_at"	"SYT5"	23.00044686	22.8297902666667	22.90332583	22.4326961133333
"206162_x_at"	"SYT5"	26.6295441933333	30.2647680266667	28.40368835	28.2672905666667
"206163_at"	"MAB21L1"	21.4359942	21.8939498633333	21.9081041433333	22.3375283133333
"206164_at"	"CLCA2"	19.9806292566667	21.6851333033333	20.10658807	20.0844477333333
"206165_s_at"	"CLCA2"	19.8736356166667	19.9925583166667	20.2851215866667	19.8544008266667
"206166_s_at"	"CLCA2"	17.6034497566667	18.4962004433333	19.9378613133333	18.78310914
"206167_s_at"	"ARHGAP6"	180.7981244	186.461288233333	170.5628415	159.5610978
"206168_at"	"ZC3H7B"	21.0161276766667	22.487738	21.3744904	21.5350904766667
"206169_x_at"	"ZC3H7B"	70.2730392866667	37.3233680466667	40.2824939666667	80.1795460933333
"206170_at"	"ADRB2"	21.4474335733333	20.70476824	20.72585354	20.5277787033333
"206171_at"	"ADORA3"	24.9307192533333	25.50691541	27.6675387833333	27.0498956333333
"206172_at"	"IL13RA2"	17.70973881	18.2900264666667	18.33247987	18.6120182366667
"206173_x_at"	"GABPB2"	276.586931166667	291.760185333333	295.4514477	287.849854433333
"206174_s_at"	"PPP6C"	730.708027733333	813.6265907	816.2825298	767.080504366667
"206175_x_at"	"ZNF222"	102.352198106667	111.00503065	108.9479107	121.457827333333
"206176_at"	"BMP6"	46.1118358366667	55.1739527866667	44.83055522	44.2306210933333
"206177_s_at"	"ARG1"	25.49086649	26.1888623833333	26.9671482033333	24.5195078033333
"206178_at"	"PLA2G5"	20.5344531966667	20.2108785333333	20.1262091266667	19.4576087366667
"206179_s_at"	"TPPP"	25.76396741	24.4416520333333	27.4244115933333	25.0343802566667
"206180_x_at"	"MGC2474"	125.677877066667	148.147374033333	168.541094566667	115.091469233333
"206181_at"	"SLAMF1"	22.90811114	21.6080582733333	25.10717624	22.29755121
"206182_at"	"ZNF134"	105.7593332	102.981333576667	119.498264033333	102.148720893333
"206183_s_at"	"HERC3"	30.62263862	29.7855113633333	29.61691318	27.3326792633333
"206184_at"	"CRKL"	54.2371072066667	59.09755527	45.7648732966667	57.6529215633333
"206185_at"	"CRYBB1"	37.7189958166667	47.00927876	37.09561599	35.7079070666667
"206186_at"	"MPP3"	23.4274436333333	27.1198621966667	25.21413981	29.52664998
"206187_at"	"PTGIR"	81.6991571266667	76.8342446733333	85.33471871	88.1290799866667
"206188_at"	"ZNF623"	39.1045723333333	35.3137658733333	34.8098206833333	39.3160006366667
"206189_at"	"UNC5C"	26.3734745066667	25.05101474	28.12741133	25.66330231
"206190_at"	"GPR17"	20.74802764	21.5623443033333	22.2416818133333	20.6131080266667
"206191_at"	"ENTPD3"	24.4365145066667	20.8918599366667	22.5202785233333	19.8430764133333
"206192_at"	"CDSN"	26.5962077233333	31.1530798166667	30.2269257333333	29.8172990933333
"206193_s_at"	"CDSN"	21.5684886366667	22.8077977066667	23.13460778	21.9576609133333
"206194_at"	"HOXC4 /// FLJ12825"	31.48567305	27.44857451	25.4863059	22.6453569633333
"206195_x_at"	"GH2"	19.7757692933333	19.93095988	23.08973608	20.3066044333333
"206196_s_at"	"RPIP8"	20.32652213	19.8224084833333	21.0667427566667	19.5067017466667
"206197_at"	"NME5"	23.7429613633333	23.8954218566667	24.2662615866667	22.0922165066667
"206198_s_at"	"CEACAM7"	17.4265471266667	18.4964454433333	18.6963273733333	16.5062321533333
"206199_at"	"CEACAM7"	18.67852113	20.9374985666667	19.6067456866667	18.74727177
"206200_s_at"	"ANXA11"	901.904322933333	1006.5840191	1177.91182033333	892.5188129
"206201_s_at"	"MEOX2"	17.2161745366667	17.8225035466667	17.1580442533333	17.2685094933333
"206202_at"	"MEOX2"	17.4996156966667	17.9003718066667	17.67295078	16.8266303466667
"206203_at"	"RCV1"	21.3265185266667	23.090408	19.57096989	20.0782257766667
"206204_at"	"GRB14"	15.6389585433333	17.4673977066667	18.6092008533333	17.0155642766667
"206205_at"	"MPHOSPH9"	139.4468583	132.342845066667	109.172470753333	131.577247866667
"206206_at"	"CD180"	20.5447736866667	22.1335945	21.0484509366667	20.8110582766667
"206207_at"	"CLC"	22.7338745133333	22.2047902033333	25.34567949	22.48536826
"206208_at"	"CA4"	21.4524885966667	23.1109999866667	22.9492018266667	21.7653847333333
"206209_s_at"	"CA4"	21.1754751066667	24.77611823	21.7088594066667	19.6860087333333
"206210_s_at"	"CETP"	109.553289933333	108.722959376667	136.526685866667	99.9874638733333
"206211_at"	"SELE"	16.6227418866667	17.5007392733333	18.515385	17.28794004
"206212_at"	"CPA2"	23.2010273433333	27.2298125633333	25.5079372233333	24.37731098
"206213_at"	"WNT10B"	47.7985135	45.87616454	51.5082366466667	51.0442554933333
"206214_at"	"PLA2G7"	20.87760081	20.9940979333333	21.3388635233333	21.93120164
"206215_at"	"OPCML"	22.06079784	21.6199468833333	21.55501255	22.4004387333333
"206216_at"	"STK23"	33.50216205	37.51569953	34.0016560166667	30.8737008666667
"206217_at"	"EDA"	24.8095335933333	24.20071074	27.7008447566667	23.9700145633333
"206218_at"	"MAGEB2"	21.6403302433333	24.9802665766667	21.9812894966667	22.8724121533333
"206219_s_at"	"VAV1"	346.0404247	339.0583552	409.718120666667	331.2378879
"206220_s_at"	"RASA3"	68.4281703066667	82.2103267666667	71.64288157	71.2411777133333
"206221_at"	"RASA3"	22.7006860166667	27.8137003	23.2436336333333	23.2766382033333
"206222_at"	"TNFRSF10C"	21.8924856833333	23.62622505	24.64415799	20.1921701766667
"206223_at"	"LMTK2"	22.34354011	23.7495404266667	23.45076655	21.79268819
"206224_at"	"CST1"	19.08862703	18.6477269566667	21.1243700466667	19.2772751966667
"206225_at"	"ZNF507"	19.73280144	24.31419716	20.92526164	22.86359914
"206226_at"	"HRG"	24.57130965	30.9193856233333	26.4933312066667	27.0041100166667
"206227_at"	"CILP"	25.8128271866667	25.3610496366667	24.3150023933333	23.5054978666667
"206228_at"	"PAX2"	23.88536513	23.50783093	24.13999397	22.6162602266667
"206229_x_at"	"PAX2"	21.03548804	22.69288966	25.3533720533333	23.5665932166667
"206230_at"	"LHX1"	30.1239820933333	28.7857505766667	25.2382353733333	28.7226387133333
"206231_at"	"KCNN1"	36.3360175233333	38.56689721	42.9063161333333	34.0672342533333
"206232_s_at"	"B4GALT6"	55.6338853133333	71.54862683	50.6199362533333	65.0742411633333
"206233_at"	"B4GALT6"	112.787273333333	116.059882563333	82.8381991566667	102.70082499
"206234_s_at"	"MMP17"	25.3807000666667	28.1449875566667	27.5650437666667	23.6408102
"206235_at"	"LIG4"	71.4023509333333	71.7411204833333	68.3247813766667	71.8589195966667
"206236_at"	"GPR4"	21.13809211	20.4112150266667	21.6465591933333	20.0234955166667
"206237_s_at"	"NRG1"	21.9869072966667	23.1050143966667	24.2562523333333	21.8538781766667
"206238_s_at"	"YAF2"	291.199779233333	291.833242233333	280.1050824	303.369671933333
"206239_s_at"	"SPINK1"	16.7651158633333	17.4655272166667	17.7277183933333	16.90319757
"206240_s_at"	"ZNF136"	51.9767181466667	46.4800239033333	49.78513731	58.9691323633333
"206241_at"	"KPNA5"	42.1014518466667	37.6700440133333	32.4587854566667	39.7684237766667
"206242_at"	"TM4SF5"	33.84964659	33.8795156966667	38.1406488866667	33.9995465733333
"206243_at"	"TIMP4"	18.7696080533333	21.3562282866667	18.3571700866667	19.33624827
"206244_at"	"CR1"	23.04895778	20.27889644	20.4072849266667	23.26850189
"206245_s_at"	"IVNS1ABP"	1296.032625	1090.8449083	1103.12648133333	1290.82706066667
"206246_at"	"PFKFB4"	29.9113518933333	32.3968347333333	32.2546771133333	30.8043632966667
"206247_at"	"MICB"	426.904255166667	443.413659933333	522.467771866667	382.255550333333
"206248_at"	"PRKCE"	22.1858856066667	26.1766853766667	22.5220261033333	22.2623178033333
"206249_at"	"MAP3K13"	24.85957421	27.8907675166667	27.7602745466667	26.6049388266667
"206250_x_at"	"AVPR1A"	21.57867196	22.94348355	23.4659120566667	21.9653818466667
"206251_s_at"	"AVPR1A"	18.70860414	20.35279236	18.2554320133333	19.37240141
"206252_s_at"	"AVPR1A"	18.6146101333333	19.6025686833333	18.2177081566667	18.45299243
"206253_at"	"DLG2"	20.2865815433333	19.9666640666667	18.98601322	20.3158718066667
"206254_at"	"EGF"	19.68480335	19.5586265966667	18.8193112433333	17.3163620233333
"206255_at"	"BLK"	22.1634737133333	22.4660230566667	22.2024897133333	20.8324698066667
"206256_at"	"CPN1"	19.99571393	21.4112037266667	21.6369067333333	19.4447889433333
"206257_at"	"CCDC9"	44.1777160166667	40.3635407133333	45.6971825033333	41.94637009
"206258_at"	"ST8SIA5"	19.1480075033333	18.76850495	21.4869732833333	19.47042613
"206259_at"	"PROC"	20.8169876866667	20.43036437	22.9512631266667	20.9527992833333
"206260_at"	"TGM4"	24.1068149733333	24.4415047033333	23.3696627433333	22.8281865533333
"206261_at"	"ZNF239"	17.3689605833333	20.2693687433333	18.02318931	18.6625546066667
"206262_at"	"ADH1A /// ADH1B /// ADH1C"	19.3646495366667	18.89085607	19.82404417	20.47106005
"206263_at"	"FMO4"	29.92153633	31.63809229	28.58424034	32.4503617066667
"206264_at"	"GPLD1"	20.06995372	18.6667361266667	20.0964731733333	19.0394752033333
"206265_s_at"	"GPLD1"	22.29451832	20.8751444433333	22.8437316266667	20.7830047266667
"206266_at"	"GPLD1"	24.5935864266667	27.0553536866667	24.3991186466667	24.42151752
"206267_s_at"	"MATK"	55.80081296	66.2829947566667	72.9808384133333	56.84173109
"206268_at"	"LEFTY1"	24.1976222133333	24.9844912633333	23.11669503	22.0584079
"206269_at"	"GCM1"	19.59602171	19.80741825	20.3464508833333	20.8292199433333
"206270_at"	"PRKCG"	20.3437179866667	22.4353127466667	20.3219149033333	19.7835269666667
"206271_at"	"TLR3"	30.4462580766667	30.8798236133333	27.9735615933333	32.0378461933333
"206272_at"	"SPHAR"	141.6957154	144.795940333333	163.191380666667	137.8112477
